,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2017-12-11,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-12,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-13,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-14,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-15,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-18,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-19,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-20,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-21,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-22,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1801,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-25,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-26,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-27,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-28,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2017-12-29,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2018-01-02,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2018-01-03,A1805,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2018-01-04,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1802
2018-01-05,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-08,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-09,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-10,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-11,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-12,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-15,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-16,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1802,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-17,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-18,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-19,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-22,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-23,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-24,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-25,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-26,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-29,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-30,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-01-31,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-02-01,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-02-02,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-02-05,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1803,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-02-06,A1805,AG1806,AL1803,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1803
2018-02-07,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-08,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-09,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-12,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-13,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1803,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-14,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-22,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-23,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-26,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-27,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-02-28,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-03-01,A1805,AG1806,AL1804,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1804,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-03-02,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1804
2018-03-05,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-06,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-07,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-08,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-09,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-12,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-13,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1804,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-14,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-15,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-16,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-19,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-20,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-21,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1805,P1805,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-22,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-23,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1805,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1805,ZC1805,ZN1805
2018-03-26,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1805,RM1805,RU1805,SN1805,SR1805,TA1805,V1805,Y1809,ZC1805,ZN1805
2018-03-27,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1805,RM1809,RU1805,SN1805,SR1805,TA1805,V1805,Y1809,ZC1805,ZN1805
2018-03-28,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1805,SN1805,SR1805,TA1805,V1805,Y1809,ZC1805,ZN1805
2018-03-29,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1805,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1805,SN1805,SR1805,TA1809,V1805,Y1809,ZC1805,ZN1805
2018-03-30,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1805,Y1809,ZC1805,ZN1805
2018-04-02,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1805,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1805,Y1809,ZC1805,ZN1805
2018-04-03,A1805,AG1806,AL1805,AU1806,B1805,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1805,Y1809,ZC1805,ZN1805
2018-04-04,A1805,AG1806,AL1805,AU1806,B1809,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1805,,HC1805,I1809,J1805,JM1805,L1805,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1805,Y1809,ZC1805,ZN1806
2018-04-09,A1809,AG1806,AL1805,AU1806,B1809,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1805,,HC1810,I1809,J1805,JM1805,L1809,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1805,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1809,Y1809,ZC1805,ZN1806
2018-04-10,A1809,AG1806,AL1805,AU1806,B1809,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1805,,HC1810,I1809,J1805,JM1805,L1809,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1809,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1809,Y1809,ZC1805,ZN1806
2018-04-11,A1809,AG1806,AL1806,AU1806,B1809,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1809,,HC1810,I1809,J1809,JM1805,L1809,M1809,MA1805,NI1807,OI1809,P1809,PB1805,PP1809,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1809,Y1809,ZC1805,ZN1806
2018-04-12,A1809,AG1806,AL1806,AU1806,B1809,BU1806,C1809,CF1809,CS1809,CU1805,CY1805,FG1809,,HC1810,I1809,J1809,JM1809,L1809,M1809,MA1809,NI1807,OI1809,P1809,PB1805,PP1809,RB1810,RM1809,RU1809,SN1805,SR1809,TA1809,V1809,Y1809,ZC1805,ZN1806
